airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-429,Delhi,Morning,one,Morning,Hyderabad,Economy,24.17,49,3551
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,3,51474
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,7,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,10,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,14,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,17,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,21,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,24,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,28,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,31,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,35,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,38,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,23.75,42,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,2,57074
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,5,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,9,59641
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,12,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,16,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,19,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,23,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,26,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,30,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,33,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,37,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Business,25.0,40,47545
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,3,17610
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,7,12150
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,14,11777
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,21,7535
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,24,7955
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,28,6590
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,31,4700
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,35,4385
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,38,5645
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,42,4385
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,2,18345
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,5,12465
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,9,16140
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,12,12150
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,19,6275
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,23,7955
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,26,6590
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,30,5435
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,33,4700
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,37,4700
Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,40,4700
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,1,12990
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,15,5168
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,18,4170
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,19,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,20,4170
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,22,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,25,4170
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,26,4170
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,27,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,29,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,30,4590
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,32,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,33,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,34,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,36,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,37,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,39,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,40,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,41,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,43,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,44,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.33,46,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.33,48,3855
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.33,49,3855
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Business,10.83,45,42546
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Business,10.83,46,42546
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Business,10.83,47,42546
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Business,10.83,49,42546
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Business,12.25,48,42546
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Economy,10.83,45,3855
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Economy,10.83,46,3855
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Economy,10.83,47,3855
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Economy,10.83,49,3855
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Economy,12.25,48,3855
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,2,31793
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,3,31793
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,4,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,5,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,6,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,7,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,8,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,9,39960
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,10,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,11,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,12,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,13,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,14,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,15,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,16,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,17,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,18,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,19,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,20,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,21,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,22,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,23,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,24,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,25,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,26,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,27,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,28,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,29,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,30,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,31,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,32,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,33,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,34,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,35,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,36,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,37,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,38,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,39,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,40,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,41,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,42,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,43,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,44,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.92,45,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.92,46,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.92,47,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.92,48,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.92,49,27864
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,1,7425
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,2,13620
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,3,12570
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,4,7425
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,5,7425
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,6,7425
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,7,7425
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,8,7425
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,9,10470
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,12,7425
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,13,7845
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,14,7845
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,15,2658
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,18,2658
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,19,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,20,2658
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,21,3603
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,22,2658
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,23,4023
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,24,4023
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,25,2658
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,26,2658
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,27,2658
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,28,2658
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,29,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,30,3078
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,31,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,32,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,33,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,34,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,35,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,36,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,37,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,38,3603
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,39,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,40,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,41,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,42,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,43,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,44,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.92,45,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.92,46,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.92,47,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.92,48,2343
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.92,49,2343
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.17,46,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.33,4,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,3,64189
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,5,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,6,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,7,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,9,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,10,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,24,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,40,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,45,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,47,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,48,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Business,26.58,49,60260
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Economy,26.17,46,6308
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Economy,26.58,45,6308
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Economy,26.58,49,6308
Air_India,AI-430,Chennai,Morning,one,Afternoon,Bangalore,Economy,28.42,16,9608
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,26.58,3,59306
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,26.58,5,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,26.58,10,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,26.58,12,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,26.58,19,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,26.58,24,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,26.58,33,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,26.58,40,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,3,59306
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,4,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,6,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,7,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,9,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,10,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,13,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,14,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,15,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,18,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,20,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,27,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,28,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,41,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,45,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,46,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,48,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,49,55377
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.25,32,6622
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.25,37,6622
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.25,39,6307
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.58,17,5623
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.58,19,4678
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.58,24,5623
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.58,26,4363
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.58,31,4363
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.58,33,4363
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.58,38,5623
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,26.58,40,4363
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,16,6989
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,17,6044
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,20,5624
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,21,5309
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,22,5309
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,28,5309
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,31,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,32,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,34,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,36,4363
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,37,5624
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,39,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,41,4363
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,42,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,43,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,44,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,45,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,46,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,48,4784
Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,49,5309
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,26.92,46,4357
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,26.92,47,4357
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,26.92,48,4357
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,26.92,49,4357
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,27.5,18,7427
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,27.5,19,7899
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,27.5,20,7689
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,27.5,21,7112
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,27.5,22,7584
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,27.5,26,7112
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,27.5,37,11574
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.17,16,8792
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.17,17,8372
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.75,18,7122
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.75,20,7122
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.92,18,7322
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.92,20,5960
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.92,25,5750
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.92,43,5435
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.92,46,5435
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.92,47,5435
Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,29.92,48,5435
Air_India,AI-430,Chennai,Morning,one,Evening,Bangalore,Economy,31.17,16,12443
Air_India,AI-430,Chennai,Morning,one,Evening,Bangalore,Economy,33.25,20,13174
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,2,56931
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,3,56931
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,4,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,5,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,6,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,7,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,8,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,9,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,10,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,11,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,12,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,13,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,14,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,15,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,16,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,17,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,18,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,19,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,20,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,21,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,22,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,23,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,24,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,25,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,26,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,27,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,28,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,29,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,30,63441
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,31,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,32,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,33,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,34,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,35,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,36,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,37,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,38,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,39,51345
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.42,40,51345
